st,serotype,study_id,logRR,logRR_lci,logRR_uci,sd_logRR,Comparison
9,3,NCT03692871,-0.06287275521291313,-0.18583515759305852,0.02837409841097314,0.054532794859957906,PCV15 vs PCV13
9,3,NCT03885934,-0.10055357005834287,-0.20276243592886004,-0.028084789469355217,0.04420873258064208,PCV15 vs PCV13
9,3,NCT04016714,-0.06670493475698924,-0.11694468129256853,-0.023034276917078,0.023665431872714127,PCV15 vs PCV13
9,3,NCT04384107,-0.1272952154499385,-0.21591986508954386,-0.0431424449440202,0.04285374109395829,PCV15 vs PCV13
9,3,NCT02987972_lot1,-0.08931456304730956,-0.15532694764437185,-0.029873917462263765,0.03180213258510482,PCV15 vs PCV13
9,3,NCT02987972_lot2,-0.09498336383853179,-0.16767230688022416,-0.03330714471276876,0.033855447258250994,PCV15 vs PCV13
10,5,NCT01215188,0.0716048091908621,0.011210241091191887,0.1545130103867414,0.03627244688045159,PCV15 vs PCV13
10,5,NCT02037984,0.18674412873342838,0.029089372563668323,0.4145203993704271,0.0981272574789913,PCV15 vs PCV13
10,5,NCT02531373,0.010788584291673065,-0.13016696264039723,0.15618378243355036,0.07061967363418681,PCV15 vs PCV13
10,5,NCT03620162,0.0594512333897077,-6.252500565124819e-4,0.15042369025010013,0.038779368925102885,PCV15 vs PCV13
10,5,NCT03692871,0.019876372197071834,-0.11920815226979746,0.17891552783002163,0.07423910628901528,PCV15 vs PCV13
10,5,NCT03885934,0.04309258065650301,-0.038486615784052484,0.1578080119712936,0.05005321769525943,PCV15 vs PCV13
10,5,NCT03893448,0.12519359078668657,0.023954159483220175,0.2344960349738898,0.05071525009088431,PCV15 vs PCV13
10,5,NCT04016714,0.12722162541403303,0.023632702351635376,0.2401087221524727,0.0525164077537373,PCV15 vs PCV13
10,5,NCT04384107,0.10835329245112835,0.02102565188842967,0.2186457319306136,0.04878269675988977,PCV15 vs PCV13
10,5,NCT02987972_lot1,0.08376056244653407,0.014892264399392285,0.17328019911726464,0.03992833654829131,PCV15 vs PCV13
10,5,NCT02987972_lot2,0.10022477902971971,0.017669000052099752,0.20289433905629817,0.04485733642587947,PCV15 vs PCV13
11,6A,NCT01215188,0.11972928262944915,0.05109304339633143,0.1957833168376243,0.03643050572512734,PCV15 vs PCV13
11,6A,NCT02037984,0.08395618561516871,-0.009402551009838955,0.20919775706918242,0.05651664399309551,PCV15 vs PCV13
11,6A,NCT02531373,0.146572868501057,0.025673086900679022,0.3150667413043348,0.07470942464070413,PCV15 vs PCV13
11,6A,NCT03620162,0.07892133596654594,0.026270884350961456,0.14898183301933626,0.03128369676986713,PCV15 vs PCV13
11,6A,NCT03692871,0.08941310365116761,0.0013241810919878202,0.20895268139989223,0.053988718947263814,PCV15 vs PCV13
11,6A,NCT03885934,0.13961012677507179,0.042442191204518635,0.2726963587264656,0.057814253440836814,PCV15 vs PCV13
11,6A,NCT03893448,0.11439336659222743,0.05049647396813432,0.17683358926973883,0.031750981707958,PCV15 vs PCV13
11,6A,NCT04016714,0.11281783501462472,0.049249198645376094,0.17802046458343826,0.03236307030755683,PCV15 vs PCV13
11,6A,NCT04384107,0.09506667994422102,0.03886205801452769,0.16208231871874637,0.03171269333003599,PCV15 vs PCV13
11,6A,NCT02987972_lot1,0.07184659979841745,0.026989594954512253,0.12725013701225318,0.02552830588613013,PCV15 vs PCV13
11,6A,NCT02987972_lot2,0.08859361195427384,0.03711350303397934,0.1497295790492145,0.028458646281941724,PCV15 vs PCV13
12,7F,NCT01215188,0.09307481681005081,0.03193186755700583,0.18218196788797403,0.03808141749060188,PCV15 vs PCV13
12,7F,NCT02037984,0.05286251526601404,-0.05485890420446462,0.2016465178743653,0.06488346058993782,PCV15 vs PCV13
12,7F,NCT02531373,0.08265103237955307,-0.02289965390030948,0.23277161464599572,0.06541609365641271,PCV15 vs PCV13
