st,serotype,study_id,logRR,logRR_lci,logRR_uci,sd_logRR,Comparison
9,3,NCT03885934,-0.11880516351239923,-0.36095190170846536,0,0.10762489036781352,PCV15 vs PCV13
9,3,NCT04016714,-0.016688967949357814,-0.18023680024958394,0,0.060540995028261255,PCV15 vs PCV13
9,3,NCT04384107,-0.14368741644411953,-0.3909651467196482,0,0.12001794826583799,PCV15 vs PCV13
9,3,NCT02987972_lot1,-0.06689892591541868,-0.2580192053325092,0,0.08322538275241481,PCV15 vs PCV13
9,3,NCT02987972_lot2,-0.0718429540733263,-0.2777207809007178,0,0.08792392965797695,PCV15 vs PCV13
10,5,NCT01215188,0.06530806173684978,0,0.233821638820424,0.07403491731569117,PCV15 vs PCV13
10,5,NCT02037984,0.2050423915579711,0,0.6499209188442187,0.19032049129153575,PCV15 vs PCV13
10,5,NCT02531373,0,-0.14064783627199617,0.21478715754386712,0.08204054365513946,PCV15 vs PCV13
10,5,NCT03620162,0.060511058839655796,0,0.23011417185065383,0.07125624501416632,PCV15 vs PCV13
10,5,NCT03692871,0,-0.16103768894057574,0.25359419457580845,0.1038236243382258,PCV15 vs PCV13
10,5,NCT03885934,0.0431481094812618,-0.03977286607544836,0.23906722660353924,0.08092923178268449,PCV15 vs PCV13
10,5,NCT03893448,0.1453002574891471,0,0.38042773050537726,0.11488281173436615,PCV15 vs PCV13
10,5,NCT04016714,0.13997671741321005,0,0.38691380230116224,0.11958905575902615,PCV15 vs PCV13
10,5,NCT04384107,0.14324931829418386,0,0.3711119040228577,0.10684755589032185,PCV15 vs PCV13
10,5,NCT02987972_lot1,0.10250593042972111,0,0.2805194166914035,0.08482671905308427,PCV15 vs PCV13
10,5,NCT02987972_lot2,0.12344486627467344,0,0.3445502198685598,0.09915653070041643,PCV15 vs PCV13
11,6A,NCT01215188,0.15852924878730423,0,0.3011917678391031,0.0765279723704167,PCV15 vs PCV13
11,6A,NCT02037984,0.11860061287222523,-0.00807522584682638,0.33703787627447707,0.09209242356362714,PCV15 vs PCV13
11,6A,NCT02531373,0.12407482061747954,0,0.38357754375270375,0.11887565727858997,PCV15 vs PCV13
11,6A,NCT03620162,0.10583827552821612,0,0.22969441772333557,0.059925357493950955,PCV15 vs PCV13
11,6A,NCT03692871,0.11481493314674429,0,0.32055672303143823,0.08899915503448744,PCV15 vs PCV13
11,6A,NCT03885934,0.16264329809801703,0,0.3697706115728177,0.10703219176110845,PCV15 vs PCV13
11,6A,NCT03893448,0.15208697484791456,0,0.2738048438860757,0.07146624440171007,PCV15 vs PCV13
11,6A,NCT04016714,0.14691375477358726,0,0.26320024426044014,0.07303892854302538,PCV15 vs PCV13
11,6A,NCT04384107,0.13374933457861715,0,0.26824238558530855,0.062043149411926825,PCV15 vs PCV13
11,6A,NCT02987972_lot1,0.09744576318168319,0,0.20349813036058978,0.050940154509246376,PCV15 vs PCV13
11,6A,NCT02987972_lot2,0.12217918508050007,0,0.23950432628410265,0.05927817281085087,PCV15 vs PCV13
12,7F,NCT01215188,0.13178239054125918,0,0.35029859679834374,0.09225378527013389,PCV15 vs PCV13
12,7F,NCT02037984,0.06692127472354947,-0.08861172717579407,0.3221182104848721,0.1086676281326747,PCV15 vs PCV13
12,7F,NCT02531373,0.08323889435556353,-0.027630216998099907,0.39420954392081464,0.1181396487298426,PCV15 vs PCV13
12,7F,NCT03620162,0.16169493533507007,0,0.42995723714300493,0.11377108235406633,PCV15 vs PCV13
12,7F,NCT03692871,0.08370660877528069,-0.07938010469300734,0.4002363921814919,0.12896227876500987,PCV15 vs PCV13
12,7F,NCT03885934,0.08763868637089756,-0.020522606693883082,0.32288389248823474,0.09592827353077708,PCV15 vs PCV13
12,7F,NCT03893448,0.1438143525183304,0,0.3613610081750928,0.0962421680458459,PCV15 vs PCV13
12,7F,NCT04016714,0.11826388779706365,0,0.3112917283702832,0.08539405313407258,PCV15 vs PCV13
12,7F,NCT04384107,0.09009661391919455,0,0.27047189953059847,0.07259107603594343,PCV15 vs PCV13
12,7F,NCT02987972_lot1,0.1667458353277258,0,0.4247491586009204,0.10878846991581459,PCV15 vs PCV13
12,7F,NCT02987972_lot2,0.14555316730723522,0,0.36835006257795905,0.09429485285923753,PCV15 vs PCV13
13,19A,NCT01215188,0.1551517284324817,0,0.3098056207758301,0.10135250463672799,PCV15 vs PCV13
13,19A,NCT02037984,0.053022262935441766,0,0.21068169871087222,0.06578889683490838,PCV15 vs PCV13
13,19A,NCT02531373,0,-0.047333035130003163,0.11137850603159782,0.035145673222208754,PCV15 vs PCV13
13,19A,NCT03620162,0.05222566435760556,0,0.14772127520267034,0.04484037311136366,PCV15 vs PCV13
13,19A,NCT03692871,0.04614877943746021,-0.043628621024701456,0.23425392003566675,0.07456672104962829,PCV15 vs PCV13
13,19A,NCT03885934,0.046699944578979746,0,0.1537310649680056,0.04568677556324352,PCV15 vs PCV13
13,19A,NCT03893448,0.06979889684042617,0,0.14602424095295508,0.04696249394733227,PCV15 vs PCV13
13,19A,NCT04016714,0.07396205123484134,0,0.15312140047867012,0.04690307153181747,PCV15 vs PCV13
13,19A,NCT04384107,0.05085539999947164,0,0.13284059699627182,0.03790198612054876,PCV15 vs PCV13
13,19A,NCT02987972_lot1,0.02581597487258902,-0.0010167076510690706,0.08704521305928845,0.026280334496720344,PCV15 vs PCV13
13,19A,NCT02987972_lot2,0.04807305528255945,0,0.12365894498889972,0.036580419261797045,PCV15 vs PCV13
1,4,NCT03512288,0.12027582494045852,0,0.3459340891819491,0.09248972331192934,PCV20 vs PCV13
1,4,NCT04382326,0.10252100859790803,0,0.26399378381030314,0.06842551246765358,PCV20 vs PCV13
1,4,NCT04530838,0.1618582297189386,0,0.42607427284199734,0.10935480605157465,PCV20 vs PCV13
1,4,NCT04546425,0.11138050966894442,0,0.27555708427459896,0.07243578808457983,PCV20 vs PCV13
2,6B,NCT03512288,0.17552895083153297,0,0.40644621323109537,0.09774520230311855,PCV20 vs PCV13
2,6B,NCT04382326,0.14084722369074987,0,0.2873716507776958,0.07592879069750913,PCV20 vs PCV13
2,6B,NCT04530838,0.15875726133646006,0,0.3522227284838467,0.08057504498559565,PCV20 vs PCV13
2,6B,NCT04546425,0.20102683629571771,0,0.4214800157107811,0.11746545278817438,PCV20 vs PCV13
3,9V,NCT03512288,0.12600427867435027,0,0.3078143811154629,0.08449787774715775,PCV20 vs PCV13
3,9V,NCT04382326,0.07616900921615821,0,0.17585375961223854,0.05186783866472843,PCV20 vs PCV13
3,9V,NCT04530838,0.13733370657461474,0,0.32049669957578747,0.08835907690065212,PCV20 vs PCV13
3,9V,NCT04546425,0.11203988258613284,0,0.2518087769452812,0.07204508331053126,PCV20 vs PCV13
4,14,NCT03512288,0.1060272618336433,0,0.28740947590339083,0.07513674194914095,PCV20 vs PCV13
4,14,NCT04382326,0.04573379922181431,0,0.12384288884095632,0.03295927784518448,PCV20 vs PCV13
4,14,NCT04530838,0.09624671650650685,0,0.23481854599559387,0.05866217680576583,PCV20 vs PCV13
